"Freq [GHz]","dB(S(Port3,Port3)) []","dB(S(Port4,Port3)) []","dB(S(Port4,Port4)) []","dB(S(Port3,Port4)) []"
0.94,-16.0212705127069,12.8189036080539,-15.6199382148933,-21.0681159257024
0.944666666666667,-14.9341023968324,12.7485223104034,-15.1136063948399,-21.0864205099099
0.949333333333333,-13.9945391437745,12.6743973000345,-14.6530535329473,-21.1082933100685
0.954,-13.1711032421328,12.5970348881316,-14.2325450962273,-21.133226176067
0.958666666666667,-12.4415213293521,12.5166438467062,-13.8478739981297,-21.1610084715408
0.963333333333333,-11.7889011332364,12.433596691317,-13.4942701545975,-21.1912657906627
0.968,-11.2007675252423,12.3481308265692,-13.1684716356068,-21.2237588121444
0.972666666666667,-10.6674275901684,12.2604706388373,-12.8676650696931,-21.2582612060014
0.977333333333333,-10.181193987065,12.1708274569198,-12.5894080787018,-21.2945596723742
0.982,-9.73608348402062,12.0793042993541,-12.3321430950548,-21.3325491936763
0.986666666666667,-9.32686432187885,11.9861396276319,-12.093628347036,-21.371989280829
0.991333333333333,-8.94931023058664,11.8913925283253,-11.8722491463959,-21.4128187905712
0.996,-8.5997925272423,11.7953655488188,-11.6662489333005,-21.4547330891508
1.00066666666667,-8.27686544205265,11.6993049991364,-11.4749156980676,-21.4976241466793
1.00533333333333,-7.98518781317656,11.6087601653499,-11.300071318588,-21.5416761065439
1.01,-7.71294178985344,11.5174274901403,-11.1372165516469,-21.586373783121
1.01466666666667,-7.45809316714478,11.4255399069151,-10.9847705735289,-21.631482915041
1.01933333333333,-7.21907695312687,11.3331962801721,-10.841935096351,-21.6769032933397
1.024,-6.99451478562517,11.2404869638751,-10.7079881175471,-21.7225432027984
1.02866666666667,-6.7831864474893,11.1474944958092,-10.5822742502754,-21.7683187272994
1.03333333333333,-6.58411938411473,11.0541686860703,-10.464539947404,-21.8142786610398
1.038,-6.39635519407584,10.9605923906878,-10.3542890709828,-21.860338734606
1.04266666666667,-6.21887870463337,10.8669508657985,-10.2505743345949,-21.9063122604918
1.04733333333333,-6.05091135987778,10.773299440796,-10.1529465066101,-21.9521424596319
1.052,-5.89175077944961,10.679688009751,-10.0609936192563,-21.9977779696595
1.05666666666667,-5.74076144673763,10.5861614316149,-9.9743372689569,-22.043172444373
1.06133333333333,-5.59744686729273,10.4926989578054,-9.89290226333208,-22.0883451258127
1.066,-5.46123236784311,10.3993698434689,-9.8162030594426,-22.1332252326544
1.07066666666667,-5.3315997290686,10.3062361114519,-9.7438074601461,-22.1777491958852
1.07533333333333,-5.20814011828507,10.2132795325123,-9.675528270673,-22.2219336782327
1.08,-5.09045635425182,10.1205181744356,-9.61112502161967,-22.2657590246799
1.08466666666667,-4.97814797507628,10.0280318811205,-9.55026130901877,-22.3091437830036
1.08933333333333,-4.87096686686513,9.93576012000777,-9.49305043343271,-22.3521468559599
1.094,-4.76850703193368,9.84380029291311,-9.43894056814229,-22.394669190058
1.09866666666667,-4.67048364330614,9.75216578964347,-9.38774844836761,-22.4366957215407
1.10333333333333,-4.57566103849757,9.66632610129942,-9.33439449004469,-22.4756513308716
1.108,-4.4844207790114,9.5830210286515,-9.28186306464432,-22.5131096114848
1.11266666666667,-4.39695657037934,9.50005313043527,-9.23209147476184,-22.5501172491814
1.11733333333333,-4.3130864100599,9.41738944415427,-9.18504300512209,-22.5867061388767
1.122,-4.23258290866922,9.33504957575754,-9.14044482780145,-22.6228555952669
1.12666666666667,-4.15523320599786,9.25309819773632,-9.09806503806833,-22.658499854543
1.13133333333333,-4.08086821885733,9.17153920744395,-9.05778376887033,-22.6936339158776
1.136,-4.00933026003379,9.09037533199868,-9.01948883360766,-22.728253936325
1.14066666666667,-3.94051011059811,9.00956357512237,-8.9832421553551,-22.762401783782
